CustomerID,Gender,Age,Country,TenureMonths,ContractType,PaymentMethod,InternetService,HasPhoneService,AddonStreaming,MonthlyCharges,TotalCharges,SupportTicketsLast6M,IsActiveAppUser,SatisfactionScore,Churn,ChurnReason
C0738,Female,62,Finland,75,Month-to-month,Direct debit,Mobile,Yes,No,56.81,4299.25,3,No,4,0,
C0739,Male,72,Finland,65,Month-to-month,Direct debit,Fiber,Yes,Yes,71.85,4649.46,1,Yes,4,0,
C0740,Male,26,Finland,106,Month-to-month,Credit card,Fiber,Yes,Yes,87.38,9308.14,1,Yes,4,1,Competitor
C0741,Male,70,Sweden,77,Two year,Credit card,DSL,Yes,Yes,64.63,4965.18,0,Yes,5,0,
C0742,Male,55,Denmark,21,Two year,Direct debit,DSL,Yes,No,40.73,879.57,7,Yes,3,0,
C0743,Female,75,Germany,30,One year,Credit card,Mobile,No,Yes,51.15,1543.09,0,No,5,0,
C0744,Female,47,Norway,22,Month-to-month,Credit card,Fiber,Yes,No,58.97,1301.24,0,Yes,5,0,
C0745,Male,77,Germany,47,One year,Direct debit,DSL,No,Yes,52.2,2444.86,2,Yes,4,0,
C0746,Female,61,Denmark,19,Two year,Bank transfer,Mobile,Yes,No,32.88,625.04,1,Yes,5,0,
C0747,Male,51,Finland,37,One year,Bank transfer,Mobile,Yes,Yes,51.31,1884.25,0,No,5,0,
C0748,Female,49,Sweden,54,Two year,Credit card,Fiber,Yes,No,50.63,2752.93,1,No,5,1,Competitor
C0749,Female,20,Finland,67,Two year,Direct debit,DSL,Yes,No,23.99,1629.69,0,Yes,5,0,
C0750,Female,20,Norway,78,Two year,Bank transfer,Fiber,Yes,No,76.69,5968.81,1,Yes,4,1,Competitor
C0751,Male,45,Germany,87,Two year,Electronic invoice,DSL,Yes,No,47.39,4090.12,0,No,5,0,
C0752,Female,61,Finland,88,Two year,Direct debit,Mobile,No,No,49.84,4379.36,2,Yes,4,0,
C0753,Female,32,Denmark,0,Month-to-month,Credit card,Fiber,No,Yes,77.35,39.77,2,Yes,4,1,Moving
C0754,Male,58,Norway,6,Month-to-month,Bank transfer,Fiber,Yes,No,46.92,286.16,3,No,4,1,Moving
C0755,Male,80,Norway,56,One year,Bank transfer,Fiber,Yes,No,45.98,2597.95,1,Yes,5,1,Moving
C0756,Female,40,Sweden,94,Month-to-month,Bank transfer,DSL,Yes,No,50.93,4768.86,2,Yes,5,1,Moving
C0757,Female,57,Sweden,11,Two year,Electronic invoice,DSL,Yes,Yes,33.02,353.5,1,No,5,0,
C0758,Female,28,Finland,105,Month-to-month,Direct debit,None,Yes,No,56.31,5906.34,2,Yes,4,0,
C0759,Female,65,Finland,4,One year,Credit card,DSL,No,No,31.27,101.66,3,No,4,0,
C0760,Female,49,Finland,107,One year,Direct debit,DSL,Yes,No,55.96,5991.06,0,Yes,5,0,
C0761,Male,75,Norway,49,One year,Credit card,None,Yes,Yes,56.98,2775.65,1,No,4,0,
C0762,Male,76,Finland,41,Two year,Direct debit,Fiber,Yes,No,74.81,3086.19,2,Yes,4,0,
C0763,Male,74,Germany,101,One year,Direct debit,Mobile,Yes,No,21.69,2192.47,1,No,5,0,
C0764,Female,71,Sweden,11,Month-to-month,Bank transfer,DSL,Yes,No,43.83,511.75,1,Yes,4,0,
C0765,Male,53,Norway,102,Month-to-month,Credit card,Fiber,Yes,No,55.56,5633.57,0,Yes,5,0,
C0766,Female,77,Sweden,17,One year,Direct debit,Fiber,No,No,38.57,645.07,0,Yes,5,0,
C0767,Female,50,Norway,65,Month-to-month,Direct debit,Mobile,Yes,No,27.06,1750.75,2,No,5,1,Moving
C0768,Female,41,Germany,73,One year,Bank transfer,DSL,Yes,No,49.63,3632.25,1,Yes,5,0,
C0769,Male,56,Finland,78,One year,Credit card,Fiber,Yes,No,54.18,4217.6,3,No,4,1,Other
C0770,Female,51,Finland,93,Two year,Direct debit,Mobile,No,No,47.0,4405.45,3,Yes,4,1,Competitor
C0771,Male,73,Denmark,107,Two year,Credit card,Fiber,No,Yes,44.44,4751.4,1,No,5,1,Moving
C0772,Female,45,Finland,16,One year,Credit card,Fiber,Yes,Yes,68.83,1083.17,1,Yes,4,0,
C0773,Male,54,Finland,67,One year,Credit card,DSL,Yes,No,23.24,1553.86,1,Yes,5,0,
C0774,Male,24,Sweden,70,Two year,Credit card,DSL,No,No,50.76,3546.69,2,Yes,4,0,
C0775,Female,21,Finland,61,One year,Bank transfer,Fiber,Yes,Yes,62.17,3810.93,2,Yes,4,0,
C0776,Male,54,Norway,40,One year,Electronic invoice,Fiber,Yes,Yes,98.09,3915.36,0,Yes,4,1,Other
C0777,Male,73,Finland,94,One year,Direct debit,None,Yes,No,41.21,3843.33,1,No,5,0,
C0778,Female,18,Germany,114,Two year,Credit card,Mobile,Yes,Yes,56.77,6475.33,2,Yes,5,0,
C0779,Female,18,Denmark,118,One year,Bank transfer,Fiber,No,No,63.55,7485.88,4,No,4,1,Other
C0780,Female,64,Norway,102,One year,Bank transfer,Mobile,Yes,No,34.06,3451.02,0,Yes,5,0,
C0781,Female,37,Norway,118,Two year,Credit card,DSL,Yes,Yes,56.23,6635.59,0,Yes,5,0,
C0782,Female,36,Germany,33,Two year,Electronic invoice,Fiber,Yes,No,81.15,2675.31,2,No,4,0,
C0783,Male,46,Finland,69,Month-to-month,Bank transfer,DSL,Yes,No,36.85,2538.24,4,Yes,4,0,
C0784,Male,27,Germany,113,One year,Electronic invoice,DSL,Yes,No,55.7,6299.31,1,No,5,0,
C0785,Male,77,Denmark,101,Two year,Bank transfer,Mobile,Yes,Yes,25.56,2569.98,4,Yes,4,1,Competitor
C0786,Female,35,Denmark,44,Two year,Direct debit,Fiber,Yes,No,65.91,2902.36,5,Yes,4,0,
C0787,Female,45,Norway,57,Two year,Credit card,Fiber,Yes,No,72.36,4112.73,4,Yes,4,0,
C0788,Male,52,Finland,50,One year,Bank transfer,Fiber,No,Yes,58.04,2918.44,0,Yes,5,1,Competitor
C0789,Male,60,Sweden,33,Month-to-month,Credit card,Fiber,No,Yes,54.1,1784.82,0,Yes,5,0,
C0790,Female,64,Denmark,43,Two year,Electronic invoice,DSL,No,Yes,62.07,2704.01,1,Yes,4,0,
C0791,Male,48,Finland,14,Two year,Direct debit,Fiber,Yes,Yes,106.37,1479.28,1,Yes,4,1,Competitor
C0792,Female,44,Denmark,77,Month-to-month,Electronic invoice,Fiber,Yes,Yes,72.99,5627.37,1,Yes,4,0,
C0793,Female,79,Finland,69,Month-to-month,Direct debit,Mobile,No,Yes,65.94,4572.45,1,No,4,0,
C0794,Female,28,Finland,49,Two year,Electronic invoice,DSL,Yes,No,40.39,1989.83,1,Yes,5,0,
C0795,Male,66,Finland,100,One year,Credit card,DSL,Yes,No,48.68,4870.81,0,No,5,0,
C0796,Female,66,Finland,113,One year,Bank transfer,Fiber,Yes,Yes,41.13,4654.41,1,Yes,5,0,
C0797,Female,55,Sweden,31,Month-to-month,Direct debit,Mobile,No,No,34.41,1076.86,4,No,4,1,Moving
C0798,Female,22,Finland,66,Month-to-month,Direct debit,Fiber,Yes,Yes,60.07,3970.58,1,Yes,4,0,
C0799,Female,25,Germany,2,Month-to-month,Direct debit,Mobile,Yes,No,28.51,56.73,0,Yes,5,0,
C0800,Female,51,Norway,85,Two year,Credit card,None,Yes,Yes,53.89,4595.39,2,Yes,4,0,
C0801,Female,65,Finland,85,One year,Credit card,None,Yes,Yes,63.63,5406.86,2,Yes,4,0,
C0802,Male,69,Norway,73,One year,Electronic invoice,Mobile,No,No,41.18,2986.45,0,No,5,0,
C0803,Female,73,Germany,50,Month-to-month,Direct debit,Mobile,Yes,Yes,57.47,2914.67,2,Yes,4,0,
C0804,Female,29,Denmark,66,One year,Credit card,DSL,Yes,No,52.41,3476.61,3,No,4,0,
C0805,Male,55,Finland,75,Month-to-month,Direct debit,Mobile,No,No,22.6,1676.77,1,No,5,0,
C0806,Female,18,Germany,92,One year,Electronic invoice,Fiber,Yes,Yes,73.68,6773.67,0,Yes,5,0,
C0807,Female,48,Denmark,47,Two year,Credit card,None,Yes,No,46.74,2185.39,3,Yes,4,0,
C0808,Female,21,Finland,16,Month-to-month,Electronic invoice,DSL,Yes,No,57.54,910.68,1,No,4,1,Competitor
C0809,Male,66,Finland,6,Month-to-month,Electronic invoice,Fiber,Yes,Yes,101.71,627.6,2,Yes,4,0,
C0810,Male,62,Norway,12,Month-to-month,Electronic invoice,Fiber,No,Yes,95.08,1134.33,2,No,4,0,
C0811,Other,67,Finland,119,One year,Electronic invoice,Fiber,Yes,Yes,70.07,8376.65,2,No,4,0,
C0812,Female,22,Denmark,65,Two year,Bank transfer,DSL,No,No,50.26,3231.57,0,No,5,0,
C0813,Male,47,Sweden,3,Month-to-month,Bank transfer,Fiber,Yes,No,64.09,191.68,2,No,4,1,Competitor
C0814,Female,73,Germany,9,Two year,Credit card,Mobile,Yes,Yes,31.6,257.77,4,No,4,1,Competitor
C0815,Female,41,Norway,102,Month-to-month,Credit card,Fiber,Yes,No,63.79,6513.13,0,No,5,1,Other
C0816,Female,76,Finland,87,Two year,Bank transfer,DSL,Yes,Yes,64.73,5640.46,3,Yes,4,0,
C0817,Female,20,Finland,16,Month-to-month,Bank transfer,Mobile,Yes,Yes,61.14,996.22,2,Yes,4,0,
C0818,Male,28,Norway,51,Two year,Credit card,DSL,Yes,Yes,47.49,2397.45,1,No,5,0,
C0819,Male,62,Denmark,5,Month-to-month,Bank transfer,DSL,Yes,No,51.86,267.93,4,No,4,1,Moving
C0820,Male,21,Denmark,82,One year,Credit card,Fiber,Yes,Yes,97.62,7987.37,0,Yes,4,0,
C0821,Female,43,Finland,68,Two year,Electronic invoice,Mobile,Yes,No,43.21,2940.2,3,Yes,4,0,
C0822,Male,44,Finland,95,Two year,Credit card,Fiber,Yes,No,61.55,5838.41,2,Yes,4,0,
C0823,Male,63,Finland,73,One year,Direct debit,Fiber,Yes,Yes,80.43,5846.1,0,No,5,1,Competitor
C0824,Male,71,Norway,8,Month-to-month,Bank transfer,Fiber,Yes,Yes,88.28,720.69,4,Yes,3,1,Other
C0825,Female,60,Finland,90,Month-to-month,Credit card,Fiber,No,Yes,72.25,6497.33,1,No,4,0,
C0826,Female,44,Sweden,76,Two year,Electronic invoice,DSL,Yes,No,44.77,3419.67,1,No,5,0,
C0827,Male,59,Norway,82,One year,Bank transfer,None,Yes,No,53.88,4436.74,2,Yes,4,1,Moving
C0828,Male,68,Germany,20,Month-to-month,Bank transfer,Mobile,Yes,Yes,35.87,743.63,0,No,5,1,Competitor
C0829,Female,67,Finland,23,One year,Credit card,Fiber,Yes,Yes,74.37,1700.37,2,No,4,1,Other
C0830,Male,23,Finland,101,Two year,Bank transfer,Fiber,No,Yes,87.58,8827.0,1,No,4,1,Moving
C0831,Male,76,Norway,3,Month-to-month,Credit card,Mobile,Yes,Yes,36.73,134.2,1,Yes,4,0,
C0832,Male,78,Norway,23,One year,Bank transfer,Fiber,No,No,72.47,1668.87,2,Yes,4,0,
C0833,Male,32,Finland,58,Two year,Bank transfer,DSL,Yes,Yes,43.16,2530.26,2,No,4,0,
C0834,Male,70,Germany,98,One year,Electronic invoice,DSL,No,Yes,49.7,4846.94,1,Yes,5,1,Competitor
C0835,Female,47,Denmark,2,Month-to-month,Direct debit,Fiber,Yes,No,71.5,156.77,4,Yes,4,1,Competitor
C0836,Male,59,Finland,67,Two year,Credit card,Mobile,Yes,Yes,29.03,1945.87,2,No,5,0,
C0837,Female,54,Finland,120,One year,Credit card,DSL,Yes,No,52.83,6338.77,2,No,5,0,
C0838,Male,75,Sweden,100,Two year,Bank transfer,DSL,Yes,Yes,56.42,5635.57,2,Yes,4,0,
C0839,Female,78,Denmark,39,Month-to-month,Credit card,Fiber,Yes,No,50.92,1963.67,2,Yes,4,1,Other
C0840,Female,54,Finland,47,Month-to-month,Credit card,Mobile,Yes,Yes,58.25,2751.03,3,No,4,1,Competitor
C0841,Male,59,Norway,53,Two year,Electronic invoice,DSL,Yes,No,21.57,1135.37,1,No,5,0,
C0842,Female,77,Norway,34,Two year,Credit card,DSL,Yes,Yes,54.76,1866.07,2,Yes,4,1,Other
C0843,Male,54,Finland,94,One year,Electronic invoice,Fiber,Yes,No,48.25,4574.15,2,Yes,5,0,
C0844,Other,52,Norway,55,Two year,Credit card,Fiber,No,Yes,57.55,3154.51,1,No,4,0,
C0845,Male,40,Germany,107,Two year,Electronic invoice,DSL,Yes,No,55.49,5931.48,2,Yes,5,0,
C0846,Male,23,Finland,88,One year,Direct debit,DSL,Yes,Yes,58.18,5116.58,2,Yes,4,1,Other
C0847,Male,21,Finland,39,Month-to-month,Direct debit,Fiber,No,No,40.47,1570.44,1,Yes,5,0,
C0848,Other,35,Sweden,76,Two year,Credit card,Fiber,Yes,No,64.05,4860.53,0,Yes,5,0,
C0849,Female,77,Germany,67,Two year,Electronic invoice,None,Yes,No,51.79,3483.88,1,Yes,5,1,Other
C0850,Female,26,Germany,45,Month-to-month,Electronic invoice,Fiber,Yes,No,82.82,3753.37,2,No,4,0,
C0851,Male,66,Sweden,77,Two year,Direct debit,DSL,No,Yes,44.56,3433.72,1,Yes,5,0,
C0852,Female,46,Denmark,12,Two year,Bank transfer,Fiber,Yes,Yes,89.27,1086.04,0,No,4,0,
C0853,Male,30,Sweden,26,One year,Direct debit,Fiber,Yes,No,56.14,1456.18,3,No,4,0,
C0854,Female,76,Sweden,5,Month-to-month,Credit card,DSL,Yes,Yes,57.64,284.24,1,No,4,0,
C0855,Male,64,Finland,16,Month-to-month,Direct debit,Mobile,Yes,Yes,62.24,987.84,4,Yes,4,1,Moving
C0856,Male,79,Finland,35,Month-to-month,Electronic invoice,Mobile,Yes,Yes,39.69,1373.86,1,No,5,0,
C0857,Male,69,Finland,103,Two year,Bank transfer,DSL,Yes,Yes,33.61,3486.56,1,No,5,1,Other
C0858,Male,34,Norway,112,Two year,Credit card,DSL,Yes,No,33.68,3762.12,2,Yes,5,0,
C0859,Female,62,Finland,98,Two year,Bank transfer,DSL,No,No,26.58,2617.06,1,Yes,5,0,
C0860,Male,49,Germany,80,One year,Direct debit,DSL,Yes,No,31.37,2492.86,0,Yes,5,0,
C0861,Female,65,Finland,104,Month-to-month,Credit card,Fiber,Yes,Yes,80.78,8402.04,0,Yes,5,0,
C0862,Male,39,Finland,1,Month-to-month,Credit card,Fiber,Yes,No,57.99,57.97,0,Yes,4,0,
C0863,Female,21,Sweden,120,One year,Credit card,None,Yes,No,35.0,4183.42,0,Yes,5,0,
C0864,Male,22,Denmark,76,Month-to-month,Direct debit,DSL,Yes,No,34.75,2634.07,2,Yes,5,0,
C0865,Male,54,Finland,51,One year,Credit card,Fiber,Yes,No,60.66,3072.29,4,Yes,4,0,
C0866,Female,58,Finland,65,One year,Direct debit,Mobile,Yes,No,37.64,2446.94,2,No,5,1,Moving
C0867,Male,66,Germany,51,Two year,Bank transfer,Fiber,Yes,Yes,95.48,4834.27,1,No,4,1,Competitor
C0868,Male,30,Finland,91,One year,Direct debit,DSL,No,Yes,33.29,3028.23,1,No,5,1,Moving
C0869,Female,51,Finland,42,One year,Electronic invoice,DSL,Yes,Yes,73.84,3114.3,2,Yes,4,0,
C0870,Female,62,Denmark,89,One year,Credit card,Fiber,Yes,No,61.42,5466.12,0,Yes,5,0,
C0871,Male,39,Finland,21,Month-to-month,Bank transfer,None,Yes,No,57.92,1202.32,3,No,4,1,Other
C0872,Male,70,Sweden,110,Month-to-month,Electronic invoice,Mobile,Yes,No,20.21,2210.11,1,No,5,0,
C0873,Female,76,Sweden,106,Month-to-month,Credit card,Mobile,Yes,No,46.8,4984.96,1,Yes,5,0,
C0874,Male,40,Finland,54,Two year,Credit card,Mobile,No,No,38.78,2097.28,0,Yes,5,0,
C0875,Male,68,Finland,66,Month-to-month,Electronic invoice,Fiber,Yes,No,82.0,5428.89,2,No,4,0,
C0876,Male,20,Finland,98,Two year,Electronic invoice,Mobile,Yes,No,34.09,3359.67,2,Yes,5,0,
C0877,Female,59,Finland,59,Two year,Direct debit,None,Yes,No,58.51,3443.18,3,Yes,4,0,
C0878,Female,51,Finland,57,Two year,Credit card,Fiber,Yes,No,62.23,3527.08,1,Yes,4,0,
C0879,Male,49,Denmark,11,Month-to-month,Bank transfer,DSL,Yes,Yes,66.0,738.92,2,No,4,1,Competitor
C0880,Male,62,Sweden,87,Two year,Credit card,Fiber,Yes,No,70.75,6138.11,3,Yes,4,0,
C0881,Male,68,Sweden,68,Month-to-month,Direct debit,DSL,Yes,No,48.58,3291.63,3,No,4,1,Other
C0882,Female,75,Germany,83,One year,Direct debit,DSL,Yes,No,40.97,3402.58,2,Yes,5,0,
C0883,Male,66,Norway,102,Two year,Electronic invoice,Mobile,Yes,No,28.32,2883.62,0,Yes,5,0,
C0884,Male,38,Finland,38,Two year,Credit card,Mobile,Yes,Yes,55.09,2047.14,1,Yes,4,0,
C0885,Female,63,Germany,12,Month-to-month,Direct debit,DSL,Yes,Yes,52.87,609.75,1,Yes,4,0,
C0886,Male,80,Finland,40,Month-to-month,Credit card,Fiber,Yes,No,56.31,2272.57,2,No,4,0,
C0887,Female,61,Finland,56,One year,Bank transfer,Mobile,Yes,No,22.14,1238.21,1,No,5,0,
C0888,Male,38,Denmark,52,One year,Direct debit,Fiber,Yes,Yes,73.4,3831.45,0,Yes,4,0,
C0889,Male,61,Sweden,108,One year,Credit card,Fiber,No,No,83.62,9014.73,0,Yes,5,0,
C0890,Male,28,Sweden,11,Two year,Direct debit,Mobile,Yes,No,33.66,348.02,6,Yes,4,0,
C0891,Female,56,Finland,12,Two year,Direct debit,Mobile,Yes,No,33.99,422.32,2,No,4,0,
C0892,Female,21,Sweden,119,Two year,Electronic invoice,Mobile,Yes,No,19.93,2397.6,0,Yes,5,0,
C0893,Female,68,Finland,73,One year,Direct debit,Fiber,Yes,Yes,61.93,4503.44,0,Yes,5,0,
C0894,Male,18,Germany,96,Two year,Electronic invoice,DSL,Yes,No,48.02,4630.28,3,Yes,4,0,
C0895,Female,45,Finland,56,Two year,Bank transfer,Mobile,Yes,No,24.42,1347.99,1,Yes,5,0,
C0896,Male,80,Germany,39,Two year,Credit card,DSL,No,No,44.87,1717.19,3,Yes,4,0,
C0897,Male,41,Norway,117,One year,Bank transfer,Mobile,No,No,42.05,4931.57,0,Yes,5,1,Other
C0898,Female,78,Denmark,79,Month-to-month,Bank transfer,DSL,No,Yes,70.61,5559.09,1,Yes,4,0,
C0899,Male,52,Denmark,44,Month-to-month,Direct debit,Fiber,Yes,No,55.27,2407.68,1,No,4,1,Competitor
C0900,Male,30,Norway,34,One year,Direct debit,Fiber,No,No,36.74,1225.39,2,No,4,0,
C0901,Male,64,Finland,2,Month-to-month,Bank transfer,DSL,Yes,No,40.24,73.52,2,Yes,4,0,
C0902,Male,51,Finland,119,Two year,Credit card,Mobile,Yes,Yes,48.62,5751.77,1,Yes,5,0,
C0903,Male,28,Finland,4,Month-to-month,Credit card,DSL,Yes,No,21.6,98.28,1,No,5,0,
C0904,Female,53,Germany,89,Month-to-month,Direct debit,Mobile,Yes,No,51.62,4603.81,2,No,4,1,Other
C0905,Male,68,Denmark,10,Month-to-month,Direct debit,Mobile,Yes,No,32.56,335.21,0,Yes,5,0,
C0906,Female,78,Sweden,70,One year,Direct debit,Fiber,Yes,Yes,68.25,4801.65,1,Yes,4,0,
C0907,Female,34,Finland,116,Month-to-month,Bank transfer,Mobile,Yes,Yes,33.03,3850.9,2,No,5,0,
C0908,Male,52,Sweden,55,Two year,Credit card,DSL,No,Yes,64.93,3553.0,0,Yes,5,0,
C0909,Male,77,Norway,9,One year,Direct debit,Mobile,Yes,No,27.21,258.37,0,Yes,5,0,
C0910,Male,35,Sweden,105,Two year,Direct debit,Fiber,Yes,No,46.92,4948.82,3,No,4,0,
C0911,Female,57,Denmark,115,One year,Bank transfer,Fiber,Yes,No,48.16,5554.68,1,Yes,5,0,
C0912,Male,39,Germany,33,One year,Direct debit,Fiber,No,No,62.41,2077.31,1,No,4,1,Moving
C0913,Female,74,Finland,66,One year,Bank transfer,Fiber,Yes,No,74.71,4927.85,1,No,4,1,Competitor
C0914,Male,41,Sweden,71,Two year,Direct debit,Mobile,Yes,Yes,35.65,2518.19,3,Yes,4,0,
C0915,Female,75,Sweden,30,Month-to-month,Electronic invoice,DSL,No,Yes,36.02,1075.91,1,No,5,0,
C0916,Male,36,Finland,74,Two year,Direct debit,Fiber,Yes,No,67.33,4968.45,0,Yes,5,0,
C0917,Male,54,Finland,108,One year,Bank transfer,DSL,Yes,No,44.77,4855.23,3,No,4,1,Competitor
C0918,Female,56,Finland,70,Two year,Bank transfer,Mobile,Yes,No,23.81,1670.43,5,No,4,0,
C0919,Female,38,Germany,108,Two year,Direct debit,DSL,Yes,No,55.09,5966.19,2,Yes,5,0,
C0920,Male,25,Sweden,65,One year,Direct debit,Fiber,No,No,34.84,2235.62,1,Yes,5,0,
C0921,Female,45,Sweden,69,Two year,Direct debit,DSL,Yes,Yes,33.81,2323.96,0,Yes,5,0,
C0922,Female,22,Germany,40,Month-to-month,Direct debit,Fiber,No,No,57.85,2293.5,1,No,4,0,
C0923,Female,34,Denmark,62,Two year,Credit card,Mobile,No,No,52.59,3228.07,1,Yes,5,0,
C0924,Female,54,Finland,31,One year,Electronic invoice,Mobile,Yes,No,42.19,1313.89,1,Yes,5,0,
C0925,Male,53,Norway,19,Month-to-month,Direct debit,Mobile,Yes,Yes,69.0,1289.71,2,No,4,0,
C0926,Male,71,Sweden,56,Two year,Bank transfer,Fiber,No,No,62.87,3513.26,1,Yes,4,0,
C0927,Male,36,Denmark,97,Two year,Direct debit,Mobile,Yes,Yes,26.08,2510.33,0,Yes,5,0,
C0928,Female,80,Denmark,49,Month-to-month,Credit card,Fiber,Yes,Yes,71.32,3486.53,1,No,4,1,Competitor
C0929,Female,44,Norway,79,Two year,Credit card,Mobile,Yes,No,34.42,2730.96,3,No,4,0,
C0930,Male,70,Finland,24,One year,Credit card,Fiber,Yes,Yes,86.12,2047.75,0,Yes,4,0,
C0931,Male,51,Denmark,11,Month-to-month,Direct debit,Fiber,No,No,46.45,501.88,3,Yes,4,0,
C0932,Female,28,Finland,70,Two year,Electronic invoice,DSL,Yes,No,20.24,1427.37,2,No,5,0,
C0933,Other,71,Finland,38,One year,Direct debit,Fiber,Yes,No,36.11,1385.81,1,Yes,5,0,
C0934,Female,62,Finland,16,Month-to-month,Bank transfer,DSL,No,No,46.55,736.92,2,Yes,4,0,
C0935,Male,64,Finland,44,Two year,Bank transfer,Mobile,No,Yes,50.9,2245.51,1,Yes,5,1,Other
C0936,Male,29,Finland,10,Month-to-month,Credit card,Fiber,Yes,No,72.64,742.75,3,Yes,4,0,
C0937,Male,71,Denmark,69,Two year,Credit card,None,No,No,32.02,2188.24,2,Yes,5,0,
C0938,Female,38,Germany,22,Month-to-month,Direct debit,DSL,Yes,No,52.62,1143.37,0,No,5,1,Other
C0939,Male,71,Finland,90,Month-to-month,Electronic invoice,DSL,Yes,No,37.02,3324.32,2,Yes,5,0,
C0940,Female,28,Finland,109,Month-to-month,Bank transfer,Mobile,No,No,16.23,1778.01,2,No,5,0,
C0941,Male,56,Finland,69,Two year,Direct debit,Fiber,Yes,Yes,99.01,6835.43,1,Yes,4,0,
C0942,Female,45,Finland,37,Two year,Electronic invoice,Fiber,Yes,Yes,69.93,2588.7,1,Yes,4,0,
C0943,Female,22,Finland,1,Month-to-month,Credit card,Mobile,Yes,Yes,55.07,34.51,3,Yes,4,0,
C0944,Female,34,Germany,85,Month-to-month,Direct debit,Fiber,Yes,No,58.76,5012.02,2,No,4,0,
C0945,Male,73,Finland,83,Two year,Direct debit,DSL,No,No,34.5,2853.52,3,Yes,4,1,Competitor
C0946,Male,37,Sweden,88,Month-to-month,Direct debit,Mobile,Yes,No,42.1,3699.47,2,Yes,5,0,
C0947,Male,58,Finland,78,Two year,Credit card,DSL,Yes,No,54.81,4279.09,2,No,4,1,Moving
C0948,Female,63,Germany,112,Month-to-month,Direct debit,Mobile,Yes,No,28.32,3211.3,1,No,5,0,
C0949,Female,75,Denmark,92,Two year,Direct debit,DSL,No,Yes,53.28,4888.94,2,Yes,4,0,
C0950,Female,29,Germany,71,One year,Credit card,Fiber,Yes,Yes,98.75,6997.43,0,Yes,4,0,
C0951,Female,23,Denmark,36,Two year,Bank transfer,DSL,Yes,No,27.61,986.47,2,No,5,0,
C0952,Female,34,Finland,48,Two year,Credit card,Mobile,Yes,Yes,33.02,1608.18,1,No,5,0,
C0953,Male,68,Finland,51,One year,Electronic invoice,DSL,Yes,No,24.35,1244.83,1,No,5,0,
C0954,Female,36,Norway,32,Month-to-month,Bank transfer,Mobile,Yes,Yes,51.39,1652.0,2,Yes,4,0,
C0955,Male,43,Sweden,21,One year,Electronic invoice,Fiber,Yes,Yes,91.71,1942.05,2,Yes,4,0,
C0956,Male,65,Norway,113,Two year,Bank transfer,DSL,No,No,44.43,5043.14,0,No,5,0,
C0957,Female,61,Finland,110,Month-to-month,Credit card,Mobile,Yes,Yes,37.76,4140.2,2,Yes,5,0,
C0958,Male,61,Finland,4,Month-to-month,Credit card,Fiber,Yes,No,71.75,297.46,2,No,4,0,
C0959,Male,69,Sweden,102,Two year,Credit card,DSL,Yes,No,53.4,5469.85,3,No,4,0,
C0960,Female,49,Norway,17,Month-to-month,Credit card,DSL,Yes,No,32.11,549.99,3,Yes,4,0,
C0961,Male,23,Denmark,37,Two year,Direct debit,Fiber,Yes,No,85.79,3157.85,2,Yes,4,0,
C0962,Female,80,Finland,117,One year,Credit card,DSL,Yes,No,51.38,5991.17,0,Yes,5,1,Other
C0963,Male,72,Sweden,116,Two year,Bank transfer,DSL,Yes,No,20.87,2429.96,1,Yes,5,0,
C0964,Male,75,Finland,36,Two year,Bank transfer,DSL,Yes,Yes,38.01,1345.3,5,Yes,4,0,
C0965,Male,53,Finland,93,Two year,Direct debit,Fiber,Yes,Yes,82.66,7671.12,1,No,4,0,
C0966,Male,55,Sweden,114,Month-to-month,Direct debit,Fiber,Yes,Yes,78.05,8887.9,2,Yes,4,0,
C0967,Female,28,Finland,94,Two year,Direct debit,DSL,Yes,No,55.22,5196.29,1,Yes,5,0,
C0968,Male,50,Finland,63,Month-to-month,Electronic invoice,None,Yes,No,45.64,2886.99,2,Yes,4,1,Other
C0969,Female,79,Finland,9,One year,Credit card,Mobile,Yes,Yes,31.5,269.3,3,Yes,4,0,
C0970,Male,41,Finland,78,One year,Bank transfer,DSL,No,No,27.39,2110.49,2,Yes,5,0,
C0971,Female,40,Finland,41,Month-to-month,Bank transfer,DSL,Yes,Yes,61.64,2543.57,1,No,4,0,
C0972,Female,32,Finland,47,Two year,Bank transfer,Mobile,Yes,Yes,30.88,1464.87,1,No,5,0,
C0973,Female,44,Finland,43,Month-to-month,Direct debit,Fiber,No,No,76.05,3279.54,2,Yes,4,0,
C0974,Male,28,Finland,81,Two year,Bank transfer,Fiber,Yes,Yes,79.98,6485.89,1,Yes,4,0,
C0975,Male,74,Norway,86,Two year,Bank transfer,Fiber,No,No,62.03,5326.63,1,Yes,5,0,
C0976,Male,68,Finland,96,Two year,Bank transfer,Mobile,Yes,No,21.34,2045.09,2,Yes,5,0,
C0977,Female,67,Finland,15,Month-to-month,Electronic invoice,DSL,Yes,No,31.4,472.52,1,Yes,5,0,
C0978,Male,34,Finland,53,One year,Electronic invoice,Mobile,Yes,No,45.33,2385.63,1,No,5,0,
C0979,Female,68,Norway,101,Two year,Bank transfer,Mobile,No,No,17.25,1749.92,3,No,5,0,
C0980,Female,70,Germany,34,One year,Credit card,Fiber,Yes,No,75.37,2564.96,0,No,4,1,Other
